"","id","tot_orders","avg_items","avg_price","tot_cat","first_pur","last_pur","pur_time_avg","activity","last_ord_wt","tot_price","tot_qty","logtarg"
"3362",7054157,8,3.25,33.8991892336625,3,13918,16252,291.75,0.986892177589852,1078.489614484,271.1935138693,26,0
"3363",7055196,3,1.33333333333333,10.2571029662,3,13919,16279,786.666666666667,0.998307952622673,31.7999877928,30.7713088986,4,0
"3364",7055412,7,3.28571428571429,30.2849480765571,11,13920,15448,218.285714285714,0.646635632670334,13693.9949035775,211.9946365359,23,0
"3365",7056320,9,2.22222222222222,69.6579456320333,10,13921,16044,235.888888888889,0.898814563928874,3573.0492706198,626.9215106883,20,0
"3366",7056516,1,3,26.842811584,3,13925,13925,0,0,63295.349715072,26.842811584,3,0
"3367",7057296,10,1.7,19.84653129545,6,14075,15998,192.3,0.870923913043478,9661.49826036,198.4653129545,17,0
"3368",7057466,18,2.27777777777778,14.7946998806778,2,13925,16271,130.333333333333,0.994910941475827,226.1999359128,266.3045978522,41,0
"3369",7058136,4,1.25,15.536876678625,4,13928,15082,288.5,0.490021231422505,15290.126793025,62.1475067145,5,0
"3370",7058160,4,2.25,20.1321115492,7,13928,14081,38.25,0.064968152866242,26232.6404342832,80.5284461968,9,0
"3371",7058829,5,1.2,18.8286209108,4,13929,15476,309.4,0.657179269328802,10450.647537036,94.143104554,6,0
"3372",7059094,35,1.57142857142857,23.7078872680343,11,13929,16000,59.1714285714286,0.879779099405268,11263.396545419,829.7760543812,55,0
"3373",7059272,3,4,37.3027229307333,6,13932,16265,777.666666666667,0.99234368353892,430.927734375,111.9081687922,12,0
"3374",7059850,19,3.36842105263158,52.0388050076737,9,13933,16245,121.684210526316,0.983829787234043,2500.3996086038,988.7372951458,64,0
"3375",7060041,1,2,90.90763855,2,13934,13934,0,0,213542.04295395,90.90763855,2,0
"3376",7060360,6,2.5,23.668545405,10,13935,14485,91.6666666666667,0.234241908006814,96940.4405286512,142.01127243,15,0
"3377",7060505,3,7.66666666666667,119.182099660333,10,13968,14146,59.3333333333333,0.076889848812095,308449.566843328,357.546298981,23,0
"3378",7062729,1,1,30.575241089,1,13942,13942,0,0,71576.639389349,30.575241089,1,0
"3379",7062737,14,2.78571428571429,40.7251972471,13,13942,16111,154.928571428571,0.926527125160188,3740.9986877432,570.1527614594,39,3.9278945923
"3380",7063342,6,2.33333333333333,24.8104311626833,6,13946,15042,182.666666666667,0.468977321352161,14530.3525352638,148.8625869761,14,0
"3381",7063423,8,3.625,31.2643434999375,10,13946,15742,224.5,0.768506632434745,5382.9483489762,250.1147479995,29,0
"3382",7063490,6,3,34.2212692896,7,13946,16133,364.5,0.93581514762516,5000.99830626,205.3276157376,18,0
"3383",7064250,6,1.5,42.21565500935,7,13948,14555,101.166666666667,0.259957173447537,15019.6992187392,253.2939300561,9,0
"3384",7064624,1,4,73.804962159,4,13950,13950,0,0,172186.976716947,73.804962159,4,0
"3385",7065060,1,2,20.298278808,2,13953,13953,0,0,47294.98962264,20.298278808,2,0
"3386",7065604,27,1.25925925925926,27.4416933411926,9,14052,16259,81.7407407407407,0.989242492155984,1200,740.9257202122,34,0
"3387",7067240,5,1.8,13.55945663442,5,13996,14997,200.2,0.437691298644512,13018.915267658,67.7972831721,9,0
"3388",7067577,34,2.23529411764706,27.1080681013265,15,13955,16223,66.7058823529412,0.974226804123711,1727.999267568,921.6743154451,76,0
"3389",7068700,5,2,46.64514083856,6,13960,14978,203.6,0.438226431338786,29725.354556523,233.2257041928,10,0
"3390",7068727,34,3.82352941176471,31.5903043744088,16,13960,16271,67.9705882352941,0.994834266035299,507.3598251336,1074.0703487299,130,0
"3391",7069545,13,3.15384615384615,44.4949042980308,13,13962,16215,173.307692307692,0.970702283498492,2842.3991698968,578.4337558744,41,0
"3392",7072767,8,1.75,22.947411060275,6,13977,14888,113.875,0.395056374674762,14122.384757685,183.5792884822,14,0
"3393",7073062,2,2.5,29.56837606415,4,13982,16146,1082,0.940460669274229,4616.8989285641,59.1367521283,5,0
"3394",7073100,5,3.4,62.64345779402,9,13982,14341,71.8,0.156019122120817,256473.472097146,313.2172889701,17,0
"3395",7075936,3,2,23.1955998738333,4,13992,14930,312.666666666667,0.409428197293758,68831.882744031,69.5867996215,6,0
"3396",7076088,5,3.4,30.52411651628,7,13995,14731,147.2,0.321678321678322,71734.6378179248,152.6205825814,17,0
"3397",7076185,8,1.25,15.85286951055,5,14108,15895,223.375,0.821609195402299,1920.5988159016,126.8229560844,10,0
"3398",7076525,9,2.88888888888889,24.5249604118333,11,13995,15172,130.777777777778,0.514423076923077,19767.9670903693,220.7246437065,26,0
"3399",7077017,1,3,81.627716065,2,13996,13996,0,0,186682.586640655,81.627716065,3,0
"3400",7077300,27,2.2962962962963,23.4335433110778,20,13996,16105,78.1111111111111,0.922168780061216,7102.198913488,632.7056693991,62,2.7694568634
"3401",7077645,19,2.57894736842105,51.5169631555526,11,13997,16249,118.526315789474,0.985126859142607,912.8996887198,978.8222999555,49,0
"3402",7080603,23,2.1304347826087,22.9018786886348,12,14009,16235,96.7826086956522,0.978891820580475,621.119750976,526.7432098386,49,0
"3403",7080875,10,2.4,28.81922340368,11,14009,16180,217.1,0.954705364995602,2353.5490569526,288.1922340368,24,0
"3404",7081332,8,2.625,38.1288986205625,8,14010,15831,227.625,0.801143862736472,8090.7972411728,305.0311889645,21,0
"3405",7082231,21,1.66666666666667,14.6304280416238,13,14010,16053,97.2857142857143,0.898812142542895,3426.99859608,307.2389888741,35,0
"3406",7083432,1,1,25.46232605,1,14012,14012,0,0,57824.94245955,25.46232605,1,0
"3407",7083564,7,4.42857142857143,39.1722515648714,8,14012,14951,134.142857142857,0.413474240422721,63030.3056480196,274.2057609541,31,0
"3408",7083742,13,2.46153846153846,23.6736300540154,12,14012,16208,168.923076923077,0.966974900924703,1496.2497711,307.7571907022,32,0
"3409",7084480,5,1,19.2077407836,3,14016,15739,344.6,0.760035288928099,16292.798339712,96.038703918,5,0
"3410",7086776,32,5.15625,52.6896468398312,22,14024,16196,67.875,0.961487383798141,3901.0791835398,1686.0686988746,165,0
"3411",7087047,8,1.25,17.196581840475,7,14024,16060,254.5,0.901283753873395,4448.849319404,137.5726547238,10,0
"3412",7087187,1,3,39.7273635863,3,14024,14024,0,0,89744.1143414517,39.7273635863,3,0
"3413",7087551,6,3.5,32.8781625426167,11,14024,15993,328.166666666667,0.871624612660469,2290.998783102,197.2689752557,21,0
"3414",7088647,2,3,25.50067329415,4,14027,14415,194,0.171985815602837,38967.7922972728,51.0013465883,6,0
"3415",7089317,5,2.6,29.8997604367,8,14139,16207,413.6,0.96455223880597,1816.3995361112,149.4988021835,13,0
"3416",7090242,2,1,53.373535155,2,14034,15655,810.5,0.720764784348599,3140,106.74707031,2,0
"3417",7090307,5,2.6,29.29140548682,3,14038,15911,374.6,0.834298440979955,8462.9971617144,146.4570274341,13,0
"3418",7090528,7,3.71428571428571,25.5499768937,8,14038,14473,62.1428571428571,0.193763919821826,50528.92730744,178.8498382559,26,0
"3419",7091290,2,1,25.46232605,2,14219,14569,175,0.169573643410853,43642.4268497,50.9246521,2,0
"3420",7095880,16,1.5625,20.6418476105187,11,14058,15804,109.125,0.784719101123596,8119.048538092,330.2695617683,25,0
"3421",7096771,3,4.33333333333333,48.1466382340333,6,14062,15143,360.333333333333,0.486717694732103,86906.304701556,144.4399147021,13,0
"3422",7097964,9,5,54.9104504054556,13,14219,16053,203.777777777778,0.888565891472868,11453.99719239,494.1940536491,45,0
"3423",7097980,4,1.75,21.020480156025,4,14067,15097,257.5,0.464801444043321,24225.35659841,84.0819206241,7,0
"3424",7098308,18,3.16666666666667,38.3025257319611,14,14067,16207,118.888888888889,0.965703971119134,3792.399536096,689.4454631753,57,0
"3425",7098693,5,3.2,54.28384017926,9,14068,14844,155.2,0.350338600451467,92299.6768195042,271.4192008963,16,0
"3426",7098847,3,1.66666666666667,23.4494285581667,5,14068,15388,440,0.595936794582393,35665.509643096,70.3482856745,5,0
"3427",7099193,3,3.33333333333333,41.3292452489333,7,14069,15959,630,0.853658536585366,10643.397033456,123.9877357468,10,0
"3428",7099541,3,1.33333333333333,17.315401713,3,14072,16040,656,0.890094979647218,6062.849258364,51.946205139,4,0
"3429",7100221,3,1,8.6578547159,3,14075,16274,733,0.995923913043478,89.0999450685,25.9735641477,3,0
"3430",7100981,6,3.66666666666667,49.3573786416667,7,14079,16217,356.333333333333,0.97005444646098,3019.4989928928,296.14427185,22,0
"3431",7101716,4,4.5,34.190143585125,11,14080,16194,528.5,0.959600544711757,4374.3253516814,136.7605743405,18,0
"3432",7102305,12,3.75,37.9520969389917,11,14201,16007,150.5,0.867435158501441,10982.0360411112,455.4251632679,45,0
"3433",7103174,5,3.6,48.18468170124,7,14086,15566,296,0.673645880746472,77830.3357764408,240.9234085062,18,0
"3434",7103182,9,3.44444444444444,25.6582370333778,9,14086,16189,233.666666666667,0.957214383249886,1353.5996055572,230.9241333004,31,0
"3435",7103743,11,3.18181818181818,25.6455806384364,15,14261,16124,169.363636363636,0.921364985163205,4563.2983016892,282.1013870228,35,0
"3436",7104006,1,1,10.123573303,1,14090,14090,0,0,22200.996253479,10.123573303,1,0
"3437",7104227,2,3,43.2505111701,5,14090,16256,1083,0.987688098495212,133.6499176014,86.5010223402,6,0
"3438",7105401,4,1.5,41.868400574,3,14094,15264,292.5,0.534490634993148,67652.653275786,167.473602296,6,0
"3439",7107633,9,1.77777777777778,16.5090433755556,8,14100,15293,132.555555555556,0.546495648190563,5036.479225173,148.58139038,16,0
"3440",7107803,15,2.06666666666667,26.4890485126133,6,14100,16165,137.666666666667,0.945945945945946,2000.099639864,397.3357276892,31,0
"3441",7111037,7,5.28571428571429,48.4039568215857,13,14423,15944,217.285714285714,0.817741935483871,7729.1965084017,338.8276977511,37,0
"3442",7111428,5,4,45.2799007418,8,14104,16265,432.2,0.991739329967875,1204.1999588016,226.399503709,20,0
"3443",7111975,4,6,78.481999397425,6,14107,15313,301.5,0.554227941176471,99929.566955139,313.9279975897,24,0
"3444",7112122,13,4.30769230769231,78.5838344277692,14,14107,16278,167,0.997702205882353,579.9497413625,1021.589847561,56,0
"3445",7114206,3,1.66666666666667,33.3100458781333,4,14108,16095,662.333333333333,0.913563218390805,7463.5979918592,99.9301376344,5,0
"3446",7114656,4,4,21.071903705625,6,14117,15612,373.75,0.690212373037858,24740.0534057743,84.2876148225,16,0
"3447",7115407,3,1.33333333333333,19.6745223997333,2,14109,16075,655.333333333333,0.904323827046918,3941.5993652256,59.0235671992,4,0
"3448",7116489,5,1,63.8040908806,3,14111,15052,188.2,0.433241252302026,62310.621856324,319.020454403,5,0
"3449",7116551,23,4.65217391304348,39.3609411817696,17,14111,16021,83.0434782608696,0.879373848987109,4676.6986007628,905.3016471807,107,0
"3450",7116896,2,2,20.38775634765,3,14111,14982,435.5,0.401012891344383,33193.0042234477,40.7755126953,4,0
"3451",7117914,2,3.5,34.656385422,4,14114,15689,787.5,0.726141078838174,15948.8945615736,69.312770844,7,0
"3452",7117973,8,2.5,34.254294872075,8,14114,15780,208.25,0.768095896726602,14511.5453948338,274.0343589766,20,0
"3453",7119100,12,3.08333333333333,46.0963637031583,8,14114,15952,153.166666666667,0.847395112955279,4269.8979797084,553.1563644379,37,0
"3454",7119267,11,3.63636363636364,51.0565589557182,13,14116,16011,172.272727272727,0.874480849100138,12152.9543761824,561.6221485129,40,0
"3455",7119445,16,2.75,21.0429431199187,9,14123,16162,127.4375,0.943981481481482,2153.7987537363,336.6870899187,44,0
"3456",7119631,1,2,62.786636352,2,14115,14115,0,0,136121.427611136,62.786636352,2,0
"3457",7120427,11,5.27272727272727,42.9126944972364,12,14115,16039,174.909090909091,0.887453874538745,4099.197719576,472.0396394696,58,0
"3458",7120664,11,2.54545454545455,37.0711760087364,11,14115,15978,169.363636363636,0.859317343173432,12077.9948804225,407.7829360961,28,0
"3459",7121334,1,1,6.595664978,1,14116,14116,0,0,14292.806007326,6.595664978,1,0
"3460",7121423,5,3,32.7996610641,7,14116,15636,304,0.701430549146285,9478.5479021672,163.9983053205,15,0
"3461",7121431,29,2.72413793103448,75.775981771131,9,14116,16204,72,0.963544070143055,4945.3983725526,2197.5034713628,79,0
"3462",7121598,13,4.61538461538461,42.0938155830462,15,14116,16245,163.769230769231,0.982464236271343,2211.5993041782,547.2196025796,60,0
"3463",7121806,17,8.35294117647059,80.0118097413824,21,14116,15621,88.5294117647059,0.694508537148131,179123.720042013,1360.2007656035,142,0
"3464",7122608,17,2.52941176470588,26.8082288854,10,14116,15294,69.2941176470588,0.543608675588371,20075.0015145426,455.7398910518,43,0
"3465",7122683,4,3.75,44.3162078853,11,14116,15217,275.25,0.508075680664513,25534.978736384,177.2648315412,15,0
"3466",7123167,4,2.75,29.12300729755,7,14116,16180,516,0.952468850946008,1843.6993713292,116.4920291902,11,0
"3467",7123426,15,1.33333333333333,16.04623082476,7,14116,16008,126.133333333333,0.873096446700508,3561.249160755,240.6934623714,20,0
"3468",7123531,4,2.5,24.444811820925,6,14116,15451,333.75,0.616059067835718,12438.397460736,97.7792472837,10,0
"3469",7123817,3,1,11.091280619,3,14677,15938,420.333333333333,0.785180572851806,4467.74894706,33.273841857,3,0
"3470",7123892,32,2.4375,22.7923921940625,19,14116,16273,67.40625,0.995385325334564,263.999938965,729.35655021,78,0
"3471",7124120,13,4.30769230769231,58.8638491990077,14,14116,16116,153.846153846154,0.922934933087217,20165.2436291003,765.2300395871,56,0
"3472",7124406,10,1.1,8.86472740171,6,14116,16249,213.3,0.984310106137517,270.2998962388,88.6472740171,11,0
"3473",7124767,11,2.36363636363636,15.9530324067455,9,14118,16265,195.181818181818,0.991685912240185,446.3998146036,175.4833564742,26,0
"3474",7125720,2,4.5,55.5262832642,8,14116,14815,349.5,0.322565759113982,37378.6946414,111.0525665284,9,0
"3475",7126182,2,5,45.37714004485,7,14116,14496,190,0.175357637286571,103154.285964723,90.7542800897,10,0
"3476",7126484,7,3.85714285714286,96.2194780627429,11,14116,15605,212.714285714286,0.687125057683433,24204.590171712,673.5363464392,27,0
"3477",7126670,7,1.85714285714286,15.3387500217143,4,14116,15021,129.285714285714,0.417628057221966,17260.434234629,107.371250152,13,0
"3478",7127014,10,4.6,39.95954227431,12,14116,15913,179.7,0.829257037378865,29229.988708229,399.5954227431,46,0
"3479",7127316,4,7,69.09468555425,13,14116,14688,143,0.263959390862944,147811.245136456,276.378742217,28,0
"3480",7127375,17,2.76470588235294,23.5594918865941,12,14116,16026,112.352941176471,0.881402861098293,7373.3271960272,400.5113620721,47,0
"3481",7128541,27,2.7037037037037,18.1710313160963,13,14116,16261,79.4444444444444,0.989847715736041,174.8999328604,490.6178455346,73,0
"3482",7128576,12,2.08333333333333,21.3063837686,7,14116,15783,138.916666666667,0.769266266728196,14374.9942777,255.6766052232,25,0
"3483",7128649,7,2.14285714285714,26.3082564216571,9,14117,15629,216,0.698060941828255,7128.5960082456,184.1577949516,15,0
"3484",7128967,11,2.36363636363636,19.4376673264727,7,14117,16251,194,0.98522622345337,318.3999023424,213.8143405912,26,0
"3485",7129130,12,2.25,23.301622231675,7,14117,15994,156.416666666667,0.86657433056325,1430.5491180298,279.6194667801,27,0
"3486",7129386,1,4,29.8594398495,4,14117,14117,0,0,64675.546714017,29.8594398495,4,0
"3487",7129793,5,2.2,21.65366020218,8,14117,15676,311.8,0.719759926131117,8461.5780086758,108.2683010109,11,0
"3488",7130538,16,3.0625,35.1268653869875,8,14117,16028,119.4375,0.882271468144044,9906.74766522,562.0298461918,49,0
"3489",7130767,9,7.22222222222222,43.3548011775222,11,14117,15724,178.555555555556,0.741920590951062,3326.0482940438,390.1932105977,65,0
"3490",7130821,7,1.71428571428571,43.4463555470571,10,14117,16060,277.571428571429,0.897045244690674,3333.849319404,304.1244888294,12,0
"3491",7131976,2,2,22.8803081511,2,14117,14556,219.5,0.202677746999077,52715.1558102554,45.7606163022,4,2.6281833649
"3492",7132115,1,1,20.426101685,1,14117,14117,0,0,44242.93624971,20.426101685,1,0
"3493",7132310,7,3.14285714285714,24.3136948176,13,14117,16036,274.142857142857,0.885964912280702,5631.5974559741,170.1958637232,22,0
"3494",7132352,1,4,17.2049617767,2,14118,14118,0,0,37248.7422465555,17.2049617767,4,0
"3495",7132441,11,6.09090909090909,76.8943015008546,13,14117,15901,162.181818181818,0.823638042474608,23943.752101768,845.8373165094,67,0
"3496",7132522,8,4.25,54.488497734,12,14117,15726,201.125,0.742843951985226,42721.8898003274,435.907981872,34,0
"3497",7132646,2,4,40.35369873035,4,14117,14513,198,0.182825484764543,89955.646476738,80.7073974607,8,0
"3498",7134363,3,3.33333333333333,38.3468755087,2,14118,14660,180.666666666667,0.250346420323326,48710.8026119598,115.0406265261,10,0
"3499",7134614,3,5.66666666666667,46.8854459124333,7,14118,14530,137.333333333333,0.190300230946882,81607.6053887653,140.6563377373,17,0
"3500",7135289,5,1.8,19.68151359554,4,14118,15997,375.8,0.867898383371824,1129.6996727016,98.4075679777,9,0
"3501",7135378,3,4,55.1880111694333,6,14118,16012,631.333333333333,0.874826789838337,17682.3695678423,165.5640335083,12,0
"3502",7135432,2,3.5,25.6796245573,3,14118,14233,57.5,0.0531177829099307,36370.73364204,51.3592491146,7,0
"3503",7135602,19,3.94736842105263,33.7967396782737,18,14118,16257,112.578947368421,0.987990762124711,555.0997619492,642.1380538872,75,0
"3504",7135718,16,4,37.615633010675,16,14118,15913,112.1875,0.829099307159353,24641.991672225,601.8501281708,64,0
"3505",7135980,16,3.3125,38.8015255926125,13,14118,16258,133.75,0.988452655889146,747.499847405,620.8244094818,53,0
"3506",7137125,14,2.35714285714286,19.6857440129714,6,14121,16264,153.071428571429,0.991211840888067,507.299724576,275.6004161816,33,0
"3507",7137303,6,2.16666666666667,21.7103570298833,6,14121,15769,274.666666666667,0.762257169287697,18322.8772734644,130.2621421793,13,0
"3508",7138458,26,1.57692307692308,22.1953455118077,10,14121,16274,82.8076923076923,0.995837187789084,178.199890137,577.078983307,41,0
"3509",7139420,8,3.625,38.8884067534,15,14122,16236,264.25,0.978250809810273,4211.1335906873,311.1072540272,29,0
"3510",7139551,11,2.36363636363636,23.1649258350818,12,14122,16200,188.909090909091,0.961591855622397,2722.398986736,254.8141841859,26,0
"3511",7140169,2,1,10.0468826293,2,14122,15320,599,0.554372975474317,9601.2948532428,20.0937652586,2,0
"3512",7140428,1,2,27.021766663,1,14122,14122,0,0,58394.037758743,27.021766663,2,0
"3513",7140525,2,2.5,22.4073600765,4,14122,14254,66,0.0610828320222119,18673.3883056387,44.814720153,5,0
"3514",7140827,1,1,10.200271606,1,14122,14122,0,0,22042.786940566,10.200271606,1,0
"3515",7141980,1,2,17.7418251034,2,14122,14122,0,0,38340.0840484474,17.7418251034,2,0
"3516",7142340,8,4.75,54.8057858941375,12,14123,15903,222.5,0.824074074074074,26466.99188206,438.4462871531,38,0
"3517",7142498,3,2,22.0622367857333,5,14123,14832,236.333333333333,0.328240740740741,33236.4152367398,66.1867103572,6,0
"3518",7142730,8,4,36.201723098575,9,14122,15923,225.125,0.83341045812124,1980,289.6137847886,32,0
"3519",7143257,56,2.03571428571429,24.7433921267018,15,14123,16250,37.9821428571429,0.984722222222222,425.6998615254,1385.6299590953,114,0
"3520",7143478,13,2.38461538461538,23.2824359307231,9,14123,16264,164.692307692308,0.991203703703704,508.2498188008,302.6716670994,31,0
"3521",7144636,3,3.33333333333333,29.1350962318667,6,14123,16266,714.333333333333,0.99212962962963,588.8797302253,87.4052886956,10,0
"3522",7146442,14,3.14285714285714,25.7299045835643,15,14123,15948,130.357142857143,0.844907407407407,3333.248977647,360.2186641699,44,0
"3523",7146574,8,2.125,38.1503839493125,10,14123,15676,194.125,0.718981481481481,12018.597221154,305.2030715945,17,0
"3524",7146760,14,1.42857142857143,20.1668120792214,12,14124,15567,103.071428571429,0.668364983788791,9236.3956298224,282.3353691091,20,0
"3525",7146787,3,2,27.4904479981,3,14124,15255,377,0.523853635942566,26227.835083056,82.4713439943,6,0
"3526",7147180,13,3.61538461538462,32.7657363595308,15,14123,16102,152.230769230769,0.916203703703704,15547.8992404878,425.9545726739,47,0
"3527",7147198,16,1.375,11.4966176747437,9,14123,16132,125.5625,0.930092592592593,747.4495391782,183.9458827959,22,0
"3528",7147295,4,2,19.47382354735,4,14123,14691,142,0.262962962962963,40373.2302858,77.8952941894,8,0
"3529",7148313,5,4,42.03480377182,12,14124,15808,336.8,0.779990736452061,37025.5020137475,210.1740188591,20,0
"3530",7148526,3,4,38.8070411683333,4,14124,15325,400.333333333333,0.556276053728578,40018.0870132944,116.421123505,12,0
"3531",7149697,10,2.3,45.83643188469,8,14124,15581,145.7,0.674849467345993,26177.5726089228,458.3643188469,23,0
"3532",7149751,9,8.66666666666667,94.729815271,17,14124,16040,212.888888888889,0.887447892542844,33650.9786967777,852.568337439,78,0
"3533",7149867,12,3.25,34.601789792375,16,14124,16194,172.5,0.95877721167207,1771.0994567618,415.2214775085,39,0
"3534",7150601,13,3.53846153846154,68.3525871862308,12,14124,16131,154.384615384615,0.92959703566466,10297.9976806168,888.583633421,46,0
"3535",7151047,4,2,24.4141817094,7,14124,14549,106.25,0.196850393700787,44151.6733707,97.6567268376,8,0
"3536",7151276,6,2.16666666666667,26.59043312045,8,14124,16204,346.666666666667,0.963408985641501,2358.1492766918,159.5425987227,13,0
"3537",7151438,4,2.5,31.14405631975,3,14124,14857,183.25,0.33950903195924,36309.276945874,124.576225279,10,0
"3538",7151519,4,1,14.17556285855,3,14124,15346,305.5,0.566002779064382,14947.306060425,56.7022514342,4,0
"3539",7152868,5,3,35.45928421022,7,14124,15588,292.8,0.678091709124595,10042.747878999,177.2964210511,15,0
"3540",7152892,2,3,37.631065368,5,14125,15025,450,0.417052826691381,40457.582137634,75.262130736,6,0
"3541",7153180,11,3.45454545454545,35.8378894109545,7,14125,16091,178.727272727273,0.911028730305839,3590.3983154304,394.2167835205,38,0
"3542",7153503,2,3,25.15261459325,3,14125,16040,957.5,0.887395736793327,5564.6985167766,50.3052291865,6,0
"3543",7154895,8,2.25,45.0773625370375,3,14128,15630,187.75,0.696983758700696,11688.6985054136,360.6189002963,18,0
"3544",7154968,10,2.2,22.176514816,8,14128,15713,158.5,0.735498839907193,26647.491302142,221.76514816,22,0
"3545",7155042,2,2.5,24.87434196455,4,14128,14552,212,0.196751740139211,35180.5821424557,49.7486839291,5,0
"3546",7156650,13,3.53846153846154,47.0760333722,9,14128,16090,150.923076923077,0.910440835266821,4236.3494110026,611.9884338386,46,0
"3547",7157088,3,1.66666666666667,27.0388120013,3,14216,14688,157.333333333333,0.228350266086115,79920.0236505,81.1164360039,5,0
"3548",7158432,12,1.25,16.7516997655833,5,14129,15885,146.333333333333,0.815227483751161,4756.0987853836,201.020397187,15,0
"3549",7158483,10,1.7,17.31233291626,10,14416,16020,160.4,0.859132297803964,6561.849197324,173.1233291626,17,0
"3550",7158823,3,2.33333333333333,23.2467320761,3,14129,14572,147.666666666667,0.205663881151346,20995.6873703952,69.7401962283,7,0
"3551",7159170,1,1,10.123573303,1,14510,14510,0,0,17949.095466219,10.123573303,1,0
"3552",7159331,5,3.4,64.11045455854,7,14129,16223,418.8,0.972144846796657,2993.99963376,320.5522727927,17,0
"3553",7160364,6,4.66666666666667,49.9105936682,14,14268,15301,172.166666666667,0.512655086848635,38911.8586350266,299.4635620092,28,0
"3554",7160461,21,3.19047619047619,33.1908154712619,19,14130,16249,100.904761904762,0.9842080817464,775.1997146448,697.0071248965,67,0
"3555",7161476,17,1.58823529411765,20.5416975582588,12,14130,16203,121.941176470588,0.962842545285648,1195.99975584,349.2088584904,27,2.7013607025
"3556",7162170,2,4.5,28.96467685665,4,14131,14998,433.5,0.402881040892193,29401.19842453,57.9293537133,9,0
"3557",7162510,3,2.33333333333333,63.647303263,6,14132,14474,114,0.158995815899582,83104.663926033,190.941909789,7,0
"3558",7162960,7,3.14285714285714,30.3077218189714,7,14132,16246,302,0.98279869827987,1067.4496612354,212.1540527328,22,0
"3559",7163177,3,5,52.7669397985667,7,14132,16049,639,0.891213389121339,11653.1971434216,158.3008193957,15,0
"3560",7163657,3,2.33333333333333,16.0886446632,7,14135,14891,252,0.35195530726257,31813.7876586528,48.2659339896,7,0
"3561",7164882,5,3,28.85219268762,7,14136,14887,150.2,0.349790405216581,59028.2195874824,144.2609634381,15,0
"3562",7164904,7,2,16.2773366654143,3,14136,15026,127.142857142857,0.414531904983698,12146.9113998855,113.9413566579,14,0
"3563",7165188,23,2.21739130434783,27.7340238818391,9,14136,16278,93.1304347826087,0.997671169073125,89.499969482,637.8825492823,51,1.7833900452
"3564",7165234,7,2.14285714285714,31.0427077160143,6,14136,15112,139.428571428571,0.454587796925943,19009.4391135927,217.2989540121,15,0
"3565",7165498,1,6,73.2425384509,6,14137,14137,0,0,157178.487515631,73.2425384509,6,0
"3566",7166540,5,1,14.8105484008,3,14137,15490,270.6,0.630475302889096,10150.396369646,74.052742004,5,0
"3567",7166923,3,1.66666666666667,29.3854344683333,5,14138,16099,653.666666666667,0.914219114219114,3670.799438432,88.156303405,5,0
"3568",7169698,9,5.22222222222222,59.6370885635222,17,14142,16041,211,0.88696870621205,16453.5799446062,536.7337970717,47,0
"3569",7170017,7,2.85714285714286,43.8085708618857,4,14661,16076,202.142857142857,0.872379778051788,14645.2468413042,306.6599960332,20,0
"3570",7171781,4,2,17.432489394925,4,14144,15017,218.25,0.408134642356241,23885.1929162658,69.7299575797,8,0
"3571",7172435,21,3.33333333333333,29.0321049462476,15,14145,15712,74.6190476190476,0.732927970065482,4510.8986930952,609.6742038712,70,0
"3572",7173733,8,2.625,32.193790912325,8,14149,16049,237.5,0.890346766635426,1860.2992858788,257.5503272986,21,0
"3573",7173903,11,5.72727272727273,105.709850657773,10,14150,15882,157.454545454545,0.812001875293014,37112.5420454031,1162.8083572355,63,5.2798957825
"3574",7174810,5,4.4,57.8907356258,13,14220,15728,301.6,0.730974309258362,13791.744918753,289.453678129,22,0
"3575",7175124,4,1,22.68856620805,4,14152,15350,299.5,0.562177381511028,4674.9441604986,90.7542648322,4,0
"3576",7175280,4,1.75,40.5710020069,5,14153,15280,281.75,0.529107981220657,101539.48614643,162.2840080276,7,0
"3577",7175493,14,1.71428571428571,18.6394853590929,7,14153,16228,148.214285714286,0.974178403755869,929.49966428,260.9527950273,24,0
"3578",7175744,6,1.66666666666667,34.094637553,4,14269,14674,67.5,0.201092353525323,40968.88261445,204.567825318,10,0
"3579",7175850,14,2.64285714285714,31.2509798321643,17,14156,16207,146.5,0.964268923366243,4616.9988402856,437.5137176503,37,0
"3580",7176848,3,3,16.6975797015333,6,14158,16026,622.666666666667,0.879058823529412,5178.6190184294,50.0927391046,9,0
"3581",7176872,3,2.33333333333333,30.5120519000667,6,14158,15767,536.333333333333,0.757176470588235,6656.396850336,91.5361557002,7,0
"3582",7176961,3,2.33333333333333,20.8095715841333,5,14158,14226,22.6666666666667,0.032,47169.9610376126,62.4287147524,7,0
"3583",7177674,4,1.25,16.5466794971,2,14159,14592,108.25,0.203860640301318,38690.5978592804,66.1867179884,5,3.0325946808
"3584",7177925,1,1,20.426101685,1,14160,14160,0,0,43364.613877255,20.426101685,1,2.763168335
"3585",7180845,5,2,33.35156173724,7,14286,15236,190,0.475713570355533,39587.0954014764,166.7578086862,10,3.2128562927
"3586",7183976,5,4.4,60.30458908124,8,14177,15839,332.4,0.789173789173789,19824.5922084216,301.5229454062,22,0
"3587",7183984,13,7.46153846153846,85.7353562572385,16,14177,16119,149.384615384615,0.922127255460589,10085.9968717984,1114.5596313441,97,0
"3588",7184387,13,6.30769230769231,73.7782939026308,9,14178,16117,149.153846153846,0.921140142517815,24211.0962638048,959.1178207342,82,0
