"id","tot_orders","avg_items","avg_price","tot_cat","first_pur","last_pur","slstyr","slslyr","sls2ago","slsbfr","ordtyr","ordlyr","ord2ago","ordbfr","cat99","pur_time_avg","activity","last_ord_wt","tot_price","tot_qty","logtarg"
6001327,4,2.5,17.09632873505,5,14103,16041,0,12.4499969482,0,55.935317992,0,4,0,6,0,484.5,0.888990825688073,3012.8992614644,68.3853149402,10,0
6001556,7,3.28571428571429,41.7418125692286,11,15042,15916,0,53.6499862664,45.2999877922,193.242713926,0,4,4,15,0,124.857142857143,0.704270749395649,19689.5449597688,292.1926879846,23,0
6005349,1,3,34.0009002685,1,14522,14522,0,0,0,34.0009002685,0,0,0,3,0,0,0,59875.5853728285,34.0009002685,3,0
6006051,4,3.5,26.949091434575,9,14863,16249,45.6999835962,0,0,62.0963821421,7,0,0,7,0,346.5,0.976056338028169,1300.499546032,107.7963657383,14,0
6008046,1,4,36.699987411,1,15914,15914,0,36.699987411,0,0,0,4,0,0,0,0,0,13542.295354659,36.699987411,4,0
6010890,12,1.91666666666667,13.3859920501333,9,14303,16264,24.8399925232,0,30.9004287717,104.8914833067,5,0,5,13,1,163.416666666667,0.99040404040404,227.0499420158,160.6319046016,23,2.3969841003
6018270,11,1.54545454545455,13.8859658673727,6,13857,16131,59.6999816892,0,29.8499908446,63.1956520073,6,0,3,8,0,206.727272727273,0.937345424567189,4537.1986083792,152.7456245411,17,0
6021034,3,1.66666666666667,36.0119756065,4,13835,14221,0,0,0,108.0359268195,0,0,0,5,1,128.666666666667,0.157679738562091,84184.541779676,108.0359268195,5,0
6024513,5,1.4,14.3315071106,7,13831,14138,0,0,0,71.657535553,0,0,0,7,0,61.4,0.125203915171289,49242.758389539,71.657535553,7,0
6036368,1,3,6.4499988556,2,16060,16060,0,6.4499988556,0,0,0,3,0,0,0,0,0,1438.3497447988,6.4499988556,3,0
6038654,5,4.2,29.27954559294,9,14221,15488,0,0,5,141.3977279647,0,0,1,20,1,253.4,0.614451988360815,3975,146.3977279647,21,0
6052983,16,3.75,38.0290107724625,17,14039,16154,84.5999755848,153.7499427787,71.7499847406,298.3642692553,7,17,8,28,1,132.1875,0.942513368983957,10913.3968504392,608.4641723594,60,0
6057195,3,7.33333333333333,65.3537635805667,8,14620,16103,51.2799835205,0,99.9410209655,44.8402862557,8,0,10,4,0,494.333333333333,0.89176187612748,9230.39703369,196.0612907417,22,0
6061257,19,3.10526315789474,21.0819121912053,17,13918,16036,0,32.7499904632,65.9908580781,301.8154830916,0,5,13,41,1,111.473684210526,0.895560253699789,3186.2989635386,400.5563316329,59,0
6061770,34,5.14705882352941,44.1677864293618,21,13940,16162,56.5999736787,313.8885021184,224.8699035639,906.3463592373,9,36,30,100,0,65.3529411764706,0.948356807511737,6848.5968151227,1501.7047385983,175,0
6067883,13,3.30769230769231,34.4755464696769,17,14143,16225,56.4999752038,65.649978636,131.051036833,194.981113433,8,4,13,18,1,160.153846153846,0.972897196261682,1093.2994689636,448.1821041058,43,0
6068502,11,3.90909090909091,44.0077153982455,10,13823,15999,0,129.7002449016,56.2504196161,298.134204863,0,8,6,29,0,197.818181818182,0.884552845528455,15563.1965329848,484.0848693807,43,4.0732879639
6077340,1,2,20.3749732972,2,14051,14051,0,0,0,20.3749732972,0,0,0,2,0,0,0,45476.9403993504,20.3749732972,2,0
6079580,3,1.33333333333333,21.7810262046667,2,14136,15067,0,0,0,65.343078614,0,0,0,4,0,310.333333333333,0.433628318584071,43427.886230464,65.343078614,4,0
6086349,9,1.88888888888889,16.9132652281333,8,14235,16049,0,61.1499862664,39.2499847411,51.8194160457,0,6,6,5,0,201.555555555556,0.8857421875,4317.2992858788,152.2193870532,17,0
6092420,2,1,11.00162124615,2,14583,15725,0,12.799995422,0,9.2032470703,0,1,0,1,0,571,0.671764705882353,7142.397445476,22.0032424923,2,0
6092802,5,3,34.47812499992,6,15066,15620,0,0,85.6499786366,86.740646363,0,0,9,6,0,110.8,0.455217748562038,30365.3919063612,172.3906249996,15,0
6099440,2,4,25.41119766235,4,14023,14038,0,0,0,50.8223953247,0,0,0,8,1,7.5,0.00663716814159292,79316.42789892,50.8223953247,8,0
6102964,7,1.85714285714286,19.6189596993,5,14989,15976,0,14.949996948,69.3873291011,52.995391846,0,1,8,4,0,141,0.762751159196291,4589.649063036,137.3327178951,13,0
6104185,3,4,73.4470418295,7,14716,15060,0,0,0,220.3411254885,0,0,0,12,0,114.666666666667,0.219527760051053,143039.568908271,220.3411254885,12,0
6106277,5,2.8,38.77125015258,3,14177,15038,0,0,0,193.8562507629,0,0,0,14,0,172.2,0.408831908831909,63464.85145599,193.8562507629,14,0
6109047,16,2.625,35.0417884585813,12,14081,16015,0,67.1499805447,117.8214683514,375.6971664412,0,7,11,24,0,120.875,0.878292461398728,1058.5996933008,560.6686153373,42,0
6109241,1,3,38.193496704,3,14849,14849,0,0,0,38.193496704,0,0,0,3,0,0,0,54769.474273536,38.193496704,3,0
6109381,9,1.66666666666667,27.3435270520667,4,13855,16141,54.6499786366,54.799034118,0,136.642730714,5,4,0,6,1,254,0.941515650741351,2115.7991332888,246.0917434686,15,0
6112927,2,1.5,17.332790375,3,14219,14310,0,0,0,34.66558075,0,0,0,3,0,45.5,0.0440891472868217,30212.917252558,34.66558075,3,0
6113206,8,2.125,14.5833864211375,5,14219,16237,9.9499969482,42.5499801634,0,64.1671142575,1,10,0,6,1,252.25,0.977713178294574,457.6998596172,116.6670913691,17,0
6122965,6,3.66666666666667,30.11172485335,12,14269,16026,0,27.7999954224,22.8999938964,129.9703598013,0,6,4,12,0,292.833333333333,0.872393247269116,7144.5988235568,180.6703491201,22,0
6144055,18,3.05555555555556,36.4781478243222,15,13827,16112,44.7499904628,130.4499702438,0,481.4067001312,4,9,0,42,1,126.944444444444,0.930374592833876,7652.2483691388,656.6066608378,55,0
6150144,6,4.83333333333333,49.52536964375,13,13921,15794,0,205.2499618518,6.8999977112,85.0022582995,0,20,1,8,0,312.166666666667,0.792972057578323,28215.2910460188,297.1522178625,29,0
6154247,23,2.43478260869565,19.8615418307783,15,13998,16130,18.8999958036,79.4999694811,0,358.4154968232,2,8,0,46,0,92.695652173913,0.933041575492341,2891.6993579508,456.8154621079,56,3.0155334473
6155251,4,1.75,26.094814300275,5,14194,15865,0,49.849990844,0,54.5292663571,0,2,0,5,0,417.75,0.79990426041168,20837.296172792,104.3792572011,7,0
6159621,11,1.45454545454545,16.2009752445636,5,13828,14822,0,0,0,178.2107276902,0,0,0,16,0,90.3636363636364,0.404887983706721,29805.193634193,178.2107276902,16,0
6167403,7,3.14285714285714,84.3777275079429,10,13849,14542,0,0,0,590.6440925556,0,0,0,22,0,99,0.284716516023007,113762.273301055,590.6440925556,22,0
6181279,10,3.4,35.18853149385,10,14009,16025,0,51.1899795529,49.599975585,251.0953598006,0,7,3,24,0,201.6,0.886543535620053,5389.6178741316,351.8853149385,34,0
6184855,2,3.5,25.44954681355,3,14136,14240,0,0,0,50.8990936271,0,0,0,7,0,52,0.0484396832789939,31075.9297258401,50.8990936271,7,0
6191886,11,1.09090909090909,11.1773033141364,8,13904,15780,0,12.8999938964,39.8499908442,70.2003517149,0,2,2,8,0,170.545454545455,0.788566624632198,2489.8484649446,122.9503364555,12,0
6198910,7,2.42857142857143,28.4460348401857,10,14128,16026,0,11.9499969482,32.8899898525,154.2822570806,0,2,5,10,1,271.142857142857,0.880742459396752,3071.1492156874,199.1222438813,17,0
6204872,25,1.24,10.181343536348,8,13968,16154,19.8999938965,2.5,71.0000076294,161.1335868828,2,1,5,23,0,87.44,0.944276457883369,1277.0992126485,254.5335884087,31,0
6210015,6,6,55.1513341265333,15,14109,14740,0,0,0,330.9080047592,0,0,0,36,1,105.166666666667,0.290248390064397,35343.7610277178,330.9080047592,36,0
6210643,3,3.66666666666667,58.2486648553667,6,13995,16218,30.8499908444,38.7999877927,0,105.096015929,3,3,0,5,0,741,0.971590909090909,2005.249404886,174.7459945661,11,0
6215912,12,1.58333333333333,25.2206775345333,8,14936,16277,133.4499683368,67.5999793992,19.949996948,81.6481857304,7,5,1,6,1,111.75,0.99554565701559,179.399963376,302.6481304144,19,0
6217281,1,2,11.8999938964,2,16223,16223,11.8999938964,0,0,0,2,0,0,0,0,0,0,713.999633784,11.8999938964,2,0
6230636,2,2,27.63531684845,3,14107,14226,0,0,0,55.2706336969,0,0,0,4,0,59.5,0.0546875,52691.5179628783,55.2706336969,4,0
6239161,4,2.5,17.90031909935,3,14660,15613,0,0,14.4899978638,57.1112785336,0,0,2,8,0,238.25,0.587184226740604,9708.298568746,71.6012763974,10,0
6239528,2,3,39.7999916074,3,16098,16278,79.5999832148,0,0,0,6,0,0,0,0,90,0.972972972972973,323.499946592,79.5999832148,6,0
6240178,12,5,64.9702590300833,15,14062,15098,0,0,0,779.643108361,0,0,0,60,0,86.3333333333333,0.466456551103107,74553.62062404,779.643108361,60,0
6244912,8,1.75,24.848777294125,8,14646,14954,0,0,0,198.790218353,0,0,0,14,0,38.5,0.188149053145999,13556.160964374,198.790218353,14,0
6246834,31,2.09677419354839,37.5323789041968,13,14009,16265,42.7999877924,328.3364143341,192.74998474,599.6173591636,3,24,6,32,0,72.7741935483871,0.992084432717678,143.0999450676,1163.5037460301,65,0
6248047,23,5.60869565217391,54.8639721245652,18,13842,16260,134.1999549847,99.4499683378,293.7508773783,734.4705581642,14,12,33,70,1,105.130434782609,0.990577632117984,1600.7994384619,1261.871358865,129,0
6248217,12,1.58333333333333,15.3795208930167,7,14066,16187,2.9499988556,75.4399642945,62.4999694822,43.6643180839,1,7,5,6,0,176.75,0.956698240866035,283.1998901376,184.5542507162,19,0
6248640,2,5,47.08997154275,6,14279,14906,0,0,0,94.1799430855,0,0,0,10,0,313.5,0.312874251497006,52627.6442293677,94.1799430855,10,0
6249248,8,1.625,21.196933746325,6,14271,16273,29.6999816895,78.1999816889,20.8999938962,40.775512696,3,6,2,2,0,250.25,0.995029821073559,98.999938965,169.5754699706,13,2.3887615204
6249906,29,2.58620689655172,29.6098490089828,10,13845,15885,0,75.6999816888,106.2399539942,676.7456855775,0,7,9,59,0,70.3448275862069,0.836751435602953,8318.1975707672,858.6856212605,75,0
6256910,16,5.0625,43.9156297441875,11,14157,16249,51.5899772641,107.2499637599,122.8380737296,420.9720611534,10,15,15,41,1,130.75,0.984007525870179,876.8596420242,702.650075907,81,0
6265278,1,8,79.499980926,4,16202,16202,79.499980926,0,0,0,8,0,0,0,0,0,0,6439.498455006,79.499980926,8,0
6265472,6,6.66666666666667,66.6095358522667,10,14366,15700,0,0,69.8485031115,329.8087120021,0,0,7,33,0,222.333333333333,0.695878977569118,14924.794662052,399.6572151136,40,0
6276407,1,2,20.374977111,1,14853,14853,0,0,0,20.374977111,0,0,0,2,0,0,0,29136.21726873,20.374977111,2,0
6277594,3,3,31.0609728493,6,14167,14922,0,0,0,93.1829185479,0,0,0,9,1,251.666666666667,0.356805293005671,27799.924393285,93.1829185479,9,0
6280480,13,2.76923076923077,39.7736716637077,7,14002,15794,0,50.7499847408,44.849990844,421.4577560434,0,5,2,29,1,137.846153846154,0.785620341955283,24816.7425382512,517.0577316282,36,0
6286631,3,2.33333333333333,23.7695535027,5,14191,16189,27.8999958038,0,0,43.4086647043,4,0,0,3,0,666,0.955066921606119,742.5996055572,71.3086605081,7,0
6288405,11,1.90909090909091,15.7316450637636,7,13824,16117,13.8999938964,11.9504318237,60.2013931269,86.9962768544,2,2,7,10,0,208.454545454545,0.932492883285889,2307.3989868024,173.0480957014,21,3.1717834473
6289622,17,5.05882352941176,43.0967939036765,16,13953,16270,31.7499866486,128.6999549848,276.8478717784,295.3476829507,5,16,37,28,1,136.294117647059,0.994420600858369,232.0499057773,732.6454963625,86,0
6291562,2,2,47.8680801395,2,14179,15447,0,0,49.949981689,45.78617859,0,0,1,3,0,634,0.602661596958175,41758.184692004,95.736160279,4,0
6295436,11,2.54545454545455,18.2434675042182,10,15546,16233,37.8399906156,85.7899703975,77.0481815333,0,6,13,9,0,0,62.4545454545455,0.932157394843962,446.99983597,200.6781425464,28,0
6295746,25,2.8,24.588123397592,15,13995,15804,0,14.899993896,258.1835346214,341.6195564224,0,1,32,37,0,72.36,0.790646853146853,7137.097076184,614.7030849398,70,0
6296394,1,4,18.7999916076,3,16036,16036,0,18.7999916076,0,0,0,4,0,0,0,0,0,4643.5979270772,18.7999916076,4,0
6296424,12,5.41666666666667,70.1563857394833,15,13855,15431,0,0,35.9529953,805.9236335738,0,0,4,61,0,131.333333333333,0.649093904448105,30631.9519956,841.8766288738,65,0
6301444,4,4,46.33401870645,8,14984,15867,0,50.4976119989,44.7999877924,90.0384750345,0,5,3,8,0,220.75,0.679753656658968,21007.0065915424,185.3360748258,16,0
6305849,5,2.2,27.3042625426,2,14086,15648,0,0,59.699726104,76.821586609,0,0,5,6,0,312.4,0.710969503868912,18986.49612396,136.521312713,11,0
6306764,1,1,10.200271606,1,14479,14479,0,0,0,10.200271606,0,0,0,1,0,0,0,18401.289977224,10.200271606,1,2.6318874359
6306780,5,3.2,37.6310699462,5,13829,14818,0,0,0,188.155349731,0,0,0,16,0,197.8,0.403015484922575,29662.06977779,188.155349731,16,0
6313108,1,8,68.1499786373,3,15756,15756,0,68.1499786373,0,0,0,8,0,0,0,0,0,35915.0387418571,68.1499786373,8,0
6317650,2,3,34.8317489626,6,14223,14585,0,0,0,69.6634979252,0,0,0,6,0,181,0.175728155339806,53609.7005547384,69.6634979252,6,0
6323421,59,3.77966101694915,38.9732726143797,23,13921,15972,0,159.7496757503,201.8522338862,1937.8211746119,0,21,21,181,0,34.7627118644068,0.868331922099915,10807.2452544821,2299.4230842484,223,0
6323545,6,2.16666666666667,20.9714800516833,7,14068,15109,0,0,0,125.8288803101,0,0,0,13,0,173.5,0.469977426636569,26651.3862686492,125.8288803101,13,0
6325912,4,2,38.640867232925,7,13988,14352,0,0,0,154.5634689317,0,0,0,8,1,91,0.158605664488017,39393.448942372,154.5634689317,8,0
6327680,27,3.7037037037037,37.673922220737,19,13828,16053,0,119.0499591817,150.2795238488,747.8664169294,0,9,15,76,1,82.4074074074074,0.906313645621181,6060.49833296,1017.1958999599,100,0
6330428,1,1,10.174705505,1,14982,14982,0,0,0,10.174705505,0,0,0,1,0,0,0,13237.291862005,10.174705505,1,0
6332102,9,3.44444444444444,184.746721478822,13,13912,15313,0,0,0,1662.7204933094,0,0,0,31,1,155.666666666667,0.590889919865036,1083533.14498599,1662.7204933094,31,0
6332617,2,2,13.3999958037,4,15851,15887,0,26.7999916074,0,0,0,4,0,0,0,18,0.0833333333333333,1168.1995468176,26.7999916074,4,0
6332625,3,2,73.4656791674,5,15311,15626,0,0,118.6499671922,101.74707031,0,0,5,1,0,105,0.324074074074074,36627.7424807664,220.3970375022,6,0
6332650,6,4.33333333333333,55.5747839611167,13,14031,16018,0,69.7499847406,0,263.6987190261,0,6,0,20,0,331.166666666667,0.882326820603908,18483.745956259,333.4487037667,26,0
6333699,2,1.5,23.3589096071,3,13996,16110,11.9499969482,0,0,34.767822266,2,0,0,1,0,1057,0.924355050284215,2067.3494720386,46.7178192142,3,0
6335306,4,2.75,26.687890052475,5,14667,15474,0,0,61.399993896,45.3515663139,0,0,6,5,0,201.75,0.499381188118812,24229.547530932,106.7515602099,11,0
6336582,2,4,83.08492279,4,14453,14506,0,0,0,166.16984558,0,0,0,8,0,26.5,0.0289617486338798,147641.90779783,166.16984558,8,0
6338160,22,2.31818181818182,19.3818850948045,10,13824,16054,0,95.3399734486,93.9499645211,237.111534116,0,12,9,30,0,101.363636363636,0.90687271248475,6686.7979907082,426.4014720857,51,0
6338917,11,3.45454545454545,33.3414573666909,13,13828,15739,0,71.949203491,36.3999938962,258.4068336464,0,4,3,31,1,173.727272727273,0.778411405295316,39140.366699104,366.7560310336,38,3.0397472382
6340350,8,1.25,10.9767203328,4,14114,16013,0,7.9499969482,0,79.8637657142,0,1,0,9,1,237.375,0.87551867219917,2146.499176014,87.8137626624,10,0
6340709,5,1.2,12.31748046864,5,14402,15850,0,23.3506393432,12.799995422,25.436767578,0,3,1,2,0,289.6,0.769803296119086,7101.478157035,61.5874023432,6,0
6340725,5,2.2,29.86364517192,2,14298,15955,0,52.6999816891,32.3999938962,64.2182502743,0,5,3,3,0,331.4,0.834760705289672,11430.7969969632,149.3182258596,11,0
6344526,8,2.875,36.7892212868125,3,13843,15348,0,0,30.9474029541,263.3663673404,0,0,3,20,0,188.125,0.616803278688525,28935.8217620835,294.3137702945,23,0
6344640,1,5,20.3499946594,4,15683,15683,0,0,20.3499946594,0,0,0,5,0,0,0,0,12209.99679564,20.3499946594,5,0
6347193,7,2.28571428571429,20.1254452295,13,14346,15999,0,29.7999877927,0,111.0781288138,0,5,0,11,1,236.142857142857,0.853381517811048,0,140.8781166065,16,0
6349137,7,1.85714285714286,21.3365478515,8,14172,15628,0,0,66.3987426752,82.9570922853,0,0,6,7,0,208,0.689720511605874,14377.24800094,149.3558349605,13,0
6349188,12,1.66666666666667,30.89552752165,7,13845,15486,0,0,41.499984741,329.2463455188,0,0,2,18,0,136.75,0.673092698933552,19606.192703465,370.7463302598,20,0
6350089,3,3,32.5072294871,7,14041,16140,46.6992931363,0,0,50.822395325,6,0,0,3,0,699.666666666667,0.93621766280107,6677.9989184909,97.5216884613,9,3.0397472382
6350410,2,3.5,17.5752696991,3,15349,15922,0,19.699300766,15.4512386322,0,0,4,3,0,0,286.5,0.613490364025696,7111.447576526,35.1505393982,7,0
6350488,7,3.14285714285714,27.3528687610714,11,14275,15868,0,63.6499786368,39.3410720824,88.4790306083,0,7,5,10,0,227.571428571429,0.793326693227092,2884.248733503,191.4700813275,22,3.3603744507
6351468,24,1.04166666666667,10.0558064778208,10,13841,16235,17.7899932858,4.9499969482,34.7899856567,183.809379577,2,1,5,17,0,99.75,0.98034398034398,614.399780256,241.3393554677,25,0
6354467,15,1.4,14.22169736222,9,13841,16197,14.8899917602,30.8999958038,19.8999938964,147.6354789729,3,5,2,11,0,157.066666666667,0.964782964782965,429.1398162868,213.3254604333,21,0
6355390,1,2,19.7999992371,1,15375,15375,0,0,19.7999992371,0,0,0,2,0,0,0,0,17978.3993072868,19.7999992371,2,0
6355412,19,2.42105263157895,22.1509759803,8,14166,16145,23.6999874114,171.5099449151,0,225.6586112992,6,22,0,18,0,104.157894736842,0.934813415210203,407.0998420728,420.8685436257,46,0
6356737,1,10,102.1560707101,6,14087,14087,0,0,0,102.1560707101,0,0,0,10,0,0,0,224334.73127938,102.1560707101,10,0
6358438,7,4.57142857142857,39.4601751053143,15,14208,15560,0,0,63.6005668637,212.6206588735,0,0,9,23,1,193.142857142857,0.651566265060241,45983.2098424551,276.2212257372,32,0
6363121,2,2,19.3012657169,2,14993,14996,0,0,0,38.6025314338,0,0,0,4,0,1.5,0.00232558139534884,24840.7289776503,38.6025314338,4,0
6363393,17,2.47058823529412,23.9024954401353,6,14675,15987,0,54.6499786369,96.1999740596,255.4924697858,0,5,8,29,1,77.1764705882353,0.81592039800995,16176.3936765224,406.3424224823,42,0
6363709,5,6.8,65.0948448181,8,14038,15403,0,0,79.8241043086,245.6501197819,0,0,9,25,0,273,0.608017817371938,70245.211791568,325.4742240905,34,0
6835015,4,2,36.90886878975,3,14002,14900,0,0,0,147.635475159,0,0,0,8,0,224.5,0.393686979395002,21142.779212352,147.635475159,8,0
6838251,7,2.14285714285714,17.6437841141143,9,14045,16158,33.6985969543,0,32.8499908442,56.9579010003,5,0,4,6,1,301.857142857143,0.944146559428061,2481.0752868625,123.5064887988,15,0
6844081,3,4.33333333333333,40.5709953302333,5,14396,15019,0,0,0,121.7129859907,0,0,0,13,0,207.666666666667,0.33015368309486,27692.7884515984,121.7129859907,13,0
6847188,2,4,69.2361068723,5,14997,15574,0,0,97.8500823972,40.6221313474,0,0,4,4,0,288.5,0.448678071539658,69375.7084196148,138.4722137446,8,0
6853757,14,2.28571428571429,28.2689985545214,11,14004,15924,0,127.5999755853,46.6999893186,221.4660148594,0,11,4,17,0,137.142857142857,0.842474769635805,9998.1467132114,395.7659797633,32,0
6856713,16,5.125,57.5030981299,19,14041,16179,119.5999622333,324.768791197,53.1493530268,422.5314636213,13,31,5,33,0,133.625,0.953612845673506,12438.3960722632,920.0495700784,82,0
6857051,8,1.125,10.8473148347125,8,14293,15721,0,6.9499969482,12.8493003845,66.979221345,0,1,2,6,0,178.5,0.717587939698492,3905.8982848884,86.7785186777,9,0
6858147,13,5,45.6252927045615,13,14642,16278,32.6999816894,115.2399616232,26.8499946592,418.3388671875,3,13,2,47,1,125.846153846154,0.996953077391834,163.499908447,593.1288051593,65,0
6859380,2,2,33.6813430784,3,14408,15179,0,0,0,67.3626861568,0,0,0,4,1,385.5,0.4112,0,67.3626861568,4,0
6860281,2,9,89.6749763483,11,16263,16274,179.3499526966,0,0,0,18,0,0,0,0,5.5,0.55,996.7496738373,179.3499526966,18,5.1242599487
6863132,3,2,19.8665720620667,4,15672,16008,0,49.6499786374,9.9497375488,0,0,4,2,0,0,112,0.549918166939444,6847.498321455,59.5997161862,6,0
6864376,5,4.8,52.30240631108,11,14115,15689,0,0,32.9134979247,228.5985336307,0,0,5,19,0,314.8,0.726014760147601,19550.6177672718,261.5120315554,24,0
6865461,4,2.5,18.17076158515,5,14045,15984,0,16.849992752,0,55.8330535886,0,3,0,7,0,484.75,0.866398570151921,5038.147832848,72.6830463406,10,0
6865836,3,9.33333333333333,58.4202518458667,7,13824,16259,84.1699638363,60.4899768819,0,30.6008148194,16,8,0,4,0,811.666666666667,0.9902399349329,2020.0791320712,175.2607555376,28,0
6866409,10,1.4,14.89139614077,2,14717,16278,5.0004348755,58.3999805446,0,85.5135459876,1,4,0,9,0,156.1,0.996807151979566,25.0021743775,148.9139614077,14,0
6867642,8,2,44.96364545815,7,13852,15847,0,95.349975585,14.899993896,249.4591941842,0,5,1,10,0,249.375,0.820649938296997,14278.993347076,359.7091636652,16,0
6869750,8,3.25,26.8987417217875,8,15823,16249,97.2899703975,117.8999633768,0,0,16,10,0,0,0,53.25,0.926086956521739,914.5997924708,215.1899337743,26,4.3259849548
6874096,30,3.76666666666667,45.0425537106933,20,13823,16242,95.2799663536,95.6999816884,233.3503818489,926.9462814299,13,6,13,81,0,80.6333333333333,0.983333333333333,448.539787292,1351.2766113208,113,0
6875327,5,2.4,37.80364532484,6,14760,15887,0,39.899993896,0,149.1182327282,0,2,0,10,1,225.4,0.739986868023638,15800.397582816,189.0182266242,12,0
6876129,17,3.11764705882353,34.2775970905412,7,14038,15320,0,0,0,582.7191505392,0,0,0,53,1,75.4117647058823,0.571046770601336,14746.598740098,582.7191505392,53,0
6883605,2,2,17.2560882568,3,14768,14916,0,0,0,34.5121765136,0,0,0,4,0,74,0.0976897689768977,23484.236495961,34.5121765136,4,0
6884482,2,2.5,9.8999938964,3,16041,16264,19.7999877928,0,0,0,4,1,0,0,0,111.5,0.921487603305785,376.1997680632,19.7999877928,5,0
6885586,9,2.44444444444444,23.6156994499,6,14031,16025,0,54.7499876018,31.3999919889,126.3913154584,0,5,5,12,0,221.555555555556,0.885435168738899,9507.2983759674,212.5412950491,22,0
6888364,2,1,14.7763328555,2,14017,14291,0,0,0,29.552665711,0,0,0,2,0,137,0.120917917034422,28517.810120088,29.552665711,2,0
6892353,9,6.44444444444444,46.4288658564,10,15241,16140,78.4099750518,140.3899440761,57.789987564,141.2698860157,13,22,7,16,0,99.8888888888889,0.862763915547025,3843.8390617484,417.8597927076,58,0
6894240,3,1,16.9663645426667,3,14038,14835,0,0,0,50.899093628,0,0,0,3,0,265.666666666667,0.355011135857461,29465.947143928,50.899093628,3,0
6898769,4,7.5,72.063374518575,13,15465,16235,116.0799732197,0,172.1735248546,0,10,0,20,0,0,192.5,0.941320293398533,5571.8387145456,288.2534980743,30,0
6906400,1,4,43.2808456419,3,13837,13837,0,0,0,43.2808456419,0,0,0,4,0,0,0,105864.948440087,43.2808456419,4,0
6906613,1,1,5.0873527527,1,14674,14674,0,0,0,5.0873527527,0,0,0,1,0,0,0,8185.5505790943,5.0873527527,1,0
6907067,4,5.5,60.1918201444,15,14710,14921,0,0,0,240.7672805776,0,0,0,22,0,52.75,0.134138588684043,47701.9790261544,240.7672805776,22,0
6907792,11,3,22.2982130915273,13,14065,15956,0,49.1999874114,0,196.0803565954,0,9,0,24,1,171.909090909091,0.852569882777277,9581.0966319654,245.2803440068,33,2.6637496948
6908420,1,10,97.9634704586,1,15153,15153,0,0,0,97.9634704586,0,0,0,10,0,0,0,110698.721618218,97.9634704586,10,0
6909809,1,3,38.091239929,3,14577,14577,0,0,0,38.091239929,0,0,0,3,0,0,0,64983.655318874,38.091239929,3,0
6910041,2,4.5,51.67463493315,8,15126,15606,0,0,25.3005828857,78.0486869806,0,0,4,5,0,240,0.414866032843561,17128.4946136189,103.3492698663,9,0
6912036,7,1.28571428571429,12.0285666328571,8,15752,16270,42.5499801636,41.6499862664,0,0,5,4,0,0,1,74,0.975517890772128,218.399841309,84.19996643,9,3.2542419434
6916589,2,4.5,57.2391071323,4,13898,13898,0,0,0,114.4782142646,0,0,0,9,1,0,0,273030.541021071,114.4782142646,9,0
6918816,14,1.35714285714286,15.5233579361643,5,14053,16222,27.8499908444,62.5999832142,0,126.8770370477,3,5,0,11,0,154.928571428571,0.972645739910314,606.9498138402,217.3270111063,19,0
6920438,5,2.2,20.56926727254,1,14038,15188,0,0,0,102.8463363627,0,0,0,11,0,230,0.512249443207127,35075.5052949555,102.8463363627,11,0
6924506,8,2.5,32.5219535825,11,13905,15956,0,58.6499786372,0,201.5256500228,0,5,0,15,1,256.375,0.862489486963835,7488.2980040574,260.17562866,20,0
6926401,16,1.3125,13.872867107375,6,13827,15647,0,0,19.7499923702,202.2158813478,0,0,2,19,0,113.75,0.741042345276873,8140.797088392,221.965873718,21,0
6927416,5,1.4,17.31116218542,4,14062,15782,0,22.8999958036,0,63.6558151235,0,2,0,5,0,344,0.774425934263845,11472.8978976036,86.5558109271,7,0
6931146,1,1,19.940368652,1,13995,13995,0,0,0,19.940368652,0,0,0,1,0,0,0,45623.563475776,19.940368652,1,0
6932703,15,2.73333333333333,18.8175491332733,16,13908,15971,0,85.3992748259,46.902109146,149.9618530272,0,12,7,22,1,137.533333333333,0.868631578947368,2480.3990478384,282.2632369991,41,0
6933815,2,2.5,22.8291740413,2,14909,15286,0,0,0,45.6583480826,0,0,0,5,0,188.5,0.274381368267831,25258.4996640792,45.6583480826,5,0
6937713,5,1.4,15.17824554428,4,14109,15781,0,25,12.799995422,38.0912322994,0,1,1,5,1,334.4,0.769089236430543,12550,75.8912277214,7,0
6938795,8,3,37.678794860625,3,14580,15475,0,0,77.0499801627,224.3803787223,0,0,7,17,0,111.875,0.525543159130945,32239.195067968,301.430358885,24,0
6941796,2,3,20.4749927517,3,16089,16131,40.9499855034,0,0,0,6,0,0,0,0,21,0.216494845360825,3077.9988402704,40.9499855034,6,0
6942784,16,3.5625,42.5885461565125,15,13915,16200,12.2399959565,59.7499847406,149.7499618506,459.6767959565,3,5,10,39,0,142.8125,0.964949324324324,1015.9196643895,681.4167385042,57,0
6945406,12,3.33333333333333,28.1791466074917,16,13863,15678,0,0,21.1999950409,316.949764249,0,0,5,35,0,151.25,0.75,12825.9969997445,338.1497592899,40,0
6947867,23,1.78260869565217,21.7040355514609,14,13856,16203,27.7499885558,116.4499664282,98.3499717701,256.6428909295,5,7,8,21,1,102.04347826087,0.967037494849609,475.999755856,499.1928176836,41,0
6948197,25,2.36,26.467472686744,16,13907,16086,37.7999877924,118.4499626157,7.9499969482,497.4868698123,3,13,1,42,0,87.16,0.917087542087542,7446.5975951028,661.6868171686,59,0
